time_step,flow,occupancy,speed,split,z_flow,z_occupancy,z_speed,is_anomaly,sensor_id
8600,117.0,0.0281,68.7,train,-0.1039616001352576,-0.20447008879555822,0.9190788179509966,0,278
1658,320.0,0.0748,60.5,train,0.9197224312297052,0.03484634085899134,0.10767231068186155,0,240
4810,447.0,0.0675,65.9,train,1.0337368035440904,0.8866545637074071,0.35219479841449913,0,71
2311,54.0,0.0122,65.2,train,-1.556740749588186,-1.3417726535013774,0.4168368318345947,0,298
8499,126.0,0.0353,64.4,train,-0.002083324417046534,0.08948194425850008,-0.5692392924580616,0,278
2139,317.0,0.0575,51.3,train,0.2780455334721735,0.5296265194018008,-3.7058681175102635,1,71
1203,29.0,0.0075,66.6,train,-1.3661119571217695,-0.8219385654035299,0.4915747440234855,0,240
4101,619.0,0.1014,60.7,train,1.2124311748232595,1.013785519371042,-0.1789496752002473,0,298
11893,32.0,0.0082,67.8,train,-1.0661453152516953,-1.0169208468199695,0.6075703762374706,0,278
6382,36.0,0.0072,65.8,train,-1.3554102118371238,-1.2662245434553991,0.32439984693556007,0,71
8197,337.0,0.0541,61.9,train,0.394305728867853,0.4082369843378946,-0.7596032607429714,0,71
4221,584.0,0.072,64.1,train,1.040889551187152,0.2374019960251995,0.2712001301149655,0,298
2745,471.0,0.0642,69.0,train,0.4870551663048631,0.03142269391303723,0.9199454377751275,0,298
8140,541.0,0.0912,55.2,train,0.8301384135770776,0.7444279704551376,-0.9071331837983875,0,298
7419,234.0,0.0594,66.1,train,1.2204559842014862,1.0734047215644456,0.019165541889702053,0,278
9881,79.0,0.0157,68.6,train,-0.9733569075768425,-0.7175457536449462,0.6174443942994279,0,240
414,322.0,0.0509,61.9,train,0.30711058232109334,0.29398801016010057,-0.7596032607429714,0,71
10300,278.0,0.0671,49.5,train,-0.4588743583170996,0.10800474213422612,-1.6617960927091877,0,298
9547,29.0,0.0086,65.9,train,-1.3661119571217695,-0.807934651631037,0.44752036642690635,0,240
8865,427.0,0.0685,62.0,train,0.9174766081484108,0.9223573681379679,-0.7318083092640343,0,71
633,91.0,0.0169,67.1,train,-1.0356946744990052,-0.919907340478961,0.6857342161617366,0,71
4807,291.0,0.2312,31.0,train,0.6919245024936476,2.025948262693438,-1.7489050308882887,0,240
3529,88.0,0.0135,68.9,train,-1.053133703808357,-1.041296875542867,1.1860433427826005,0,71
9564,48.0,0.0093,66.1,train,-1.2856540945997161,-1.1912486541512217,0.4077847013723694,0,71
4890,33.0,0.0104,66.7,train,-1.0548255068385608,-0.9271021700534517,0.22683783636538768,0,278
4106,568.0,0.1002,60.1,train,0.9624705232392174,0.9820963959691708,-0.2583878761382264,0,298
9251,26.0,0.0095,66.5,train,-1.389677260094465,-0.7964769039989973,0.4852812615096887,0,240
5640,216.0,0.0532,67.5,train,1.016699432765064,0.8202793597678952,0.5037342289996303,0,278
6069,9.0,0.0023,69.7,train,-1.3265009087537902,-1.2577982072392675,1.265199308743801,0,278
7605,411.0,0.0576,67.0,train,0.8244684518318672,0.5331967998448567,0.6579392646828014,0,71
5292,218.0,0.0677,60.4,train,1.0393390495913333,1.4122660930017628,-1.9537212556292818,0,278
5550,109.0,0.0214,70.0,train,-0.7377038778498863,-0.6449800186420284,0.705553149492588,0,240
657,338.0,0.0569,64.5,train,0.400118738637637,0.5082048367434643,-0.03693452229061642,0,71
5806,86.0,0.0567,62.6,train,-1.3999026936923165,-0.16663432734865705,0.07260462777001912,0,298
11824,76.0,0.0102,65.8,train,-1.4489145861597756,-1.3945878591711627,0.49627503277257284,0,298
3736,202.0,0.0277,68.4,train,-0.39045059005298377,-0.5343170526289062,1.047068585387917,0,71
2773,462.0,0.0598,69.1,train,0.44294446308414986,-0.08477075856049003,0.9331851379314565,0,298
2249,219.0,0.0537,57.7,train,0.12635723114895284,-0.2337741869588274,-0.06854519970445763,0,240
9682,199.0,0.0491,67.9,train,0.8242626897417765,0.652890007612112,0.642182425316754,0,278
1118,229.0,0.0345,68.8,train,-0.6990326314076497,-0.7528831102832726,0.8934660374624674,0,298
918,23.0,0.0086,66.8,train,-1.1680235909699064,-1.0005901783169664,0.26144988544466613,0,278
3506,24.0,0.0049,67.0,train,-1.405387462076262,-0.8550387252294221,0.5167486740786743,0,240
8292,256.0,0.0607,60.0,train,0.4169959678121987,-0.14465837204296342,0.07620489811287595,0,240
6918,49.0,0.0092,67.2,train,-1.2798410848299322,-1.194818934594278,0.7135291676406756,0,71
1597,541.0,0.0654,67.6,train,0.8301384135770776,0.06311181731490852,0.7345896355865092,0,298
2512,549.0,0.0932,59.6,train,1.626663800062056,1.8042166375728155,-1.398887144758515,0,71
7673,469.0,0.068,65.4,train,1.161623018479338,0.9045059659226875,0.21322004101981556,0,71
7106,422.0,0.0563,62.6,train,0.246896893214313,-0.17719736848261403,0.07260462777001912,0,298
9753,247.0,0.0294,63.3,train,-0.6108112249662232,-0.887561884741225,0.16528252886432732,0,298
2835,211.0,0.0466,66.6,train,0.06351642322176454,-0.32416308494491797,0.4915747440234855,0,240
11021,231.0,0.0364,63.4,train,-0.2218733067292485,-0.22370265408302858,-0.34267898855892065,0,71
8261,262.0,0.2906,14.1,train,0.46412657375759,2.7821596064080563,-2.812503575720002,0,240
4410,189.0,0.0521,62.2,train,0.7110646056104309,0.7753700213846364,-1.3307043722022323,0,278
11801,143.0,0.0193,68.6,train,-0.7334181664702384,-0.8342206098456154,1.1026584883457873,0,71
2039,22.0,0.0045,65.7,train,-1.4367923486140994,-1.362622115417913,0.29660489545662494,0,71
5974,497.0,0.0959,59.6,train,0.6144860867202571,0.8685437037791327,-0.3245863769198755,0,298
362,666.0,0.1195,60.4,train,1.4427870694203178,1.4917631306825978,-0.21866877566923731,0,298
9889,101.0,0.0205,67.6,train,-0.8005446857770746,-0.656437766274068,0.5545095691614567,0,240
8500,423.0,0.0692,61.6,train,0.8942245690692749,0.94734933123936,-0.8429881151797807,0,71
6505,399.0,0.0932,61.6,train,1.5402754095106896,0.269093625780691,0.17690061833362994,0,240
11801,192.0,0.0239,66.8,train,-0.8803766335372488,-1.032803700333134,0.628672034335871,0,298
826,200.0,0.0316,64.5,train,-0.40207660959255176,-0.3950761153497196,-0.03693452229061642,0,71
732,537.0,0.1104,52.4,train,0.8105336565900939,1.2514539448850752,-1.277844788175623,0,298
5523,9.0,0.0021,64.2,train,-1.3265009087537902,-1.265963541490769,-0.6384633906166234,0,278
8432,277.0,0.0616,66.4,train,0.5819530886210681,-0.13320062441092367,0.47898777899589196,0,240
8658,22.0,0.0044,66.6,train,-1.4367923486140994,-1.3661923958609687,0.546759458767053,0,71
5394,515.0,0.0819,64.4,train,1.4290214678894007,1.4007749475074802,-0.06472947376955156,0,71
5638,153.0,0.0357,68.3,train,0.30355150273758663,0.10581261276150351,0.7806306216338729,0,278
9419,464.0,0.0703,66.2,train,1.132557969630418,0.9866224161129769,0.4355796528513085,0,71
4112,190.0,0.0323,56.9,train,-0.4602067072903915,-0.37008415224832714,-2.149350834689807,0,71
6969,663.0,0.0995,66.2,train,1.42808350168008,0.9636110739847462,0.5492338333978929,0,298
6742,181.0,0.0506,64.7,train,0.6205061383053544,0.7141300144983742,-0.4654031452202212,0,278
64,28.0,0.0059,67.3,train,-1.373967058112668,-0.8423078945271558,0.5356291216200655,0,240
6351,31.0,0.0054,65.3,train,-1.3844752606860438,-1.3304895914304082,0.1854250895408765,0,71
8171,450.0,0.113,57.1,train,1.9408855600465151,0.5211640736855635,-0.10630609478724043,0,240
5742,177.0,0.0378,68.3,train,-0.20355701046878577,-0.4361943951248613,0.5985639467580367,0,240
8590,111.0,0.0266,68.6,train,-0.17188045061406498,-0.26571009568182047,0.8844667688717132,0,278
2306,50.0,0.0086,66.7,train,-1.2740280750601483,-1.2162406172526143,0.5745544102459921,0,71
10571,229.0,0.0602,63.1,train,1.1638569421358134,1.106066058570452,-1.0191959304887088,0,278
4598,68.0,0.0154,67.5,train,-1.0597630184767264,-0.7213650028556262,0.54821608664766,0,240
7411,527.0,0.0695,66.4,train,0.7615217641226347,0.17138298893796833,0.5757132337105529,0,298
954,332.0,0.0752,62.6,train,1.0139836431204876,0.03993867313989782,0.23983544347160116,0,240
5179,34.0,0.0081,67.1,train,-1.0435056984254263,-1.0210035139457205,0.3652860326825065,0,278
344,33.0,0.0087,67.1,train,-1.0548255068385608,-0.9965075111912156,0.3652860326825065,0,278
6702,170.0,0.0478,64.7,train,0.4959882457608742,0.5998153349773516,-0.4654031452202212,0,278
2598,51.0,0.0106,68.1,train,-1.1932997353220016,-0.7824729902265043,0.5859769817304423,0,240
8131,622.0,0.1025,70.4,train,1.2271347425634973,1.0428338824894237,1.1053012399637459,0,298
2230,267.0,0.2576,13.3,train,0.5034020787120826,2.3620421932332687,-2.862851435830379,0,240
2171,247.0,0.0676,50.7,train,0.3463000588941119,-0.05681564019732607,-0.509088975670256,0,240
96,72.0,0.0102,66.4,train,-1.1461418601249007,-1.1591161301637172,0.4911695558091827,0,71
1110,210.0,0.0472,66.7,train,0.05566132223086599,-0.31652458652355825,0.49786822653728313,0,240
10620,182.0,0.0418,67.2,train,-0.16428150551429307,-0.3852710723157962,0.5293356391062687,0,240
8193,501.0,0.0763,60.1,train,0.6340908437072408,0.350954688215238,-0.2583878761382264,0,298
4749,351.0,0.0572,60.8,train,0.4756878656448287,0.5189156780726325,-1.0653477270112757,0,71
3216,372.0,0.0552,73.7,train,0.0018374308770169533,-0.20624573160099596,1.5422113451226296,0,298
3349,401.0,0.0598,65.1,train,0.7663383541340275,0.6117429695920901,0.12983518658300228,0,71
7416,530.0,0.093,60.9,train,1.5162166144361604,1.797076076686703,-1.0375527755323386,0,71
11027,678.0,0.1223,50.6,train,1.5016013403812687,1.5657044186202973,-1.5161593909895594,0,298
3429,232.0,0.0331,68.9,train,-0.2160602969594645,-0.34152190870387883,1.1860433427826005,0,71
2465,312.0,0.0782,58.7,train,0.8568816233025168,0.07813116524669672,-0.005610374566486429,0,240
8082,11.0,0.0039,66.6,train,-1.3038612919275212,-1.1924755332272545,0.1922257872861043,0,278
406,554.0,0.0892,66.5,train,0.8938538737847745,0.6916127647853524,0.588952933866882,0,298
11136,269.0,0.3258,13.5,train,0.5191122806938797,3.230284847127829,-2.850264470802785,1,240
4907,73.0,0.0158,61.8,train,-1.4636181539000135,-1.2467052832957641,-0.03331297348062001,0,298
1076,468.0,0.0762,61.6,train,1.155810008709554,1.1972689622532846,-0.8429881151797807,0,71
2089,152.0,0.0391,55.2,train,-0.3999345352412492,-0.41964431521191514,-0.22588226254938562,0,240
83,108.0,0.0142,66.7,train,-1.2920765302639061,-1.2889574478315924,0.615432334179542,0,298
2788,500.0,0.0607,69.5,train,0.6291896544604948,-0.06100391600908675,0.9861439385567766,0,298
6816,319.0,0.043,63.7,train,-0.25792559920051683,-0.5284184861866857,0.21824132948964733,0,298
7508,64.0,0.0104,69.0,train,-1.5077288571207268,-1.3893063386041842,0.9199454377751275,0,298
5453,180.0,0.0542,50.3,train,-0.9391909044981999,-0.2326533344358886,-1.5558784914585495,0,298
3824,70.0,0.0098,68.2,train,-1.1577678796644686,-1.1733972519359415,0.9914786824300428,0,71
7109,455.0,0.0592,64.3,train,0.4086361383569284,-0.1006153202614255,0.2976795304276255,0,298
11637,635.0,0.0821,62.4,train,1.290850202771194,0.5041187846576151,0.04612522745735911,0,298
9844,9.0,0.0021,67.4,train,-1.3265009087537902,-1.265963541490769,0.46912217992035177,0,278
1024,253.0,0.0692,63.6,train,1.4355323440510428,1.473506099888025,-0.8461356850923066,0,278
9742,338.0,0.0426,64.8,train,-0.16480300351234436,-0.5389815273206426,0.36387803120927464,0,298
4707,453.0,0.1164,59.3,train,1.9644508630192108,0.5644488980732688,0.03215052051629593,0,240
8507,354.0,0.0578,62.4,train,0.4931268949541806,0.5403373607309688,-0.6206285033482878,0,71
3299,415.0,0.067,61.9,train,0.8477204909110031,0.8688031614921269,-0.7596032607429714,0,71
2647,31.0,0.0077,67.8,train,-1.07746512366483,-1.0373341824487237,0.6075703762374706,0,278
8872,404.0,0.0643,63.9,train,0.7837773834433794,0.7724055895296128,-0.20370423116423708,0,71
1931,274.0,0.0591,64.5,train,0.5583877856483724,-0.16502770116658944,0.3594116112337463,0,240
5621,483.0,0.0638,58.6,train,0.5458694372658142,0.020859652779080258,-0.4569833784831737,0,298
11549,39.0,0.0077,67.6,train,-1.287560947212784,-0.8193923992630766,0.5545095691614567,0,240
10373,33.0,0.0085,66.0,train,-1.3346915531581753,-0.8092077347012636,0.45381384894070315,0,240
3605,186.0,0.046,67.9,train,0.6771051803710272,0.5263273267138369,0.642182425316754,0,278
6770,305.0,0.0798,60.7,train,0.8018959163662271,0.09850049437032266,0.12025927570945597,0,240
8324,137.0,0.0321,66.6,train,-0.5177610501047273,-0.5087601301277792,0.4915747440234855,0,240
10075,112.0,0.0184,70.4,train,-1.2724717732769224,-1.1780455159250436,1.1053012399637459,0,298
4779,469.0,0.0761,62.4,train,1.161623018479338,1.1936986818102284,-0.6206285033482878,0,71
372,579.0,0.1059,60.9,train,1.0163836049534225,1.1326197321280584,-0.15247027488758821,0,298
479,477.0,0.0717,66.3,train,0.5164623017853387,0.22947971517473187,0.5624735335542219,0,298
2642,36.0,0.0078,64.5,train,-1.3554102118371238,-1.2448028607970627,-0.03693452229061642,0,71
10874,474.0,0.0773,63.1,train,1.1906880673282578,1.236542047126901,-0.42606384299573,0,71
3248,300.0,0.0495,64.0,train,0.17922436738584588,0.2440040839573157,-0.17590927968529999,0,71
6692,143.0,0.0352,67.0,train,-0.4706304441593361,-0.4692945549507536,0.5167486740786743,0,240
816,184.0,0.0436,61.6,train,-0.148571303532496,-0.3623555770517169,0.17690061833362994,0,240
4147,490.0,0.0714,59.5,train,0.5801777619930356,0.22155743432426425,-0.33782607707620554,0,298
1092,74.0,0.0176,67.7,train,-0.5907133619000438,-0.6331501369993934,0.5729583271581921,0,278
1907,517.0,0.0936,58.1,train,0.7125098716551755,0.8078062172588798,-0.5231818792648228,0,298
9134,224.0,0.3276,11.5,train,0.16563273610344553,3.2532003423919087,-2.976134121078727,1,240
4669,52.0,0.0142,66.4,train,-1.185444634331103,-0.7366419996983457,0.47898777899589196,0,240
2390,507.0,0.0724,67.5,train,0.6634979791877162,0.24796503715915685,0.7213499354301802,0,298
5646,26.0,0.0062,68.4,train,-1.1340641657305028,-1.0985741893349859,0.8152426707131563,0,278
5085,223.0,0.0637,60.1,train,1.095938091657006,1.2489594079717308,-2.057557402867122,0,278
3238,195.0,0.0323,67.8,train,-0.4311416584414716,-0.37008415224832714,0.8802988765142943,0,71
710,200.0,0.0545,65.2,train,0.835582498154911,0.8733540324026559,-0.292342899823819,0,278
1972,61.0,0.0151,68.3,train,-0.7378708712707931,-0.7352168151431635,0.7806306216338729,0,278
6487,500.0,0.0735,60.2,train,0.6291896544604948,0.27701340027753846,-0.2451481759818964,0,298
5034,480.0,0.0722,61.9,train,0.5311658695255764,0.24268351659217818,-0.02007327332429,0,298
10771,308.0,0.081,62.0,train,0.8254612193389227,0.11377749121304227,0.20207454838881833,0,240
5545,83.0,0.0193,67.3,train,-0.9419365036132483,-0.6717147631167877,0.5356291216200655,0,240
2756,198.0,0.0503,67.5,train,0.812942881328642,0.7018820131211216,0.5037342289996303,0,278
6344,40.0,0.0098,67.5,train,-1.2797058462218855,-0.7926576547883173,0.54821608664766,0,240
87,50.0,0.0106,67.1,train,-1.2011548363129,-0.7824729902265043,0.5230421565924711,0,240
7309,232.0,0.0629,65.2,train,1.1978163673752171,1.2162980709657238,-0.292342899823819,0,278
7096,425.0,0.0649,64.8,train,0.9058505886088429,0.7938272721879494,0.04645033214619293,0,71
2103,499.0,0.0759,56.5,train,0.6242884652137489,0.34039164708128067,-0.7350170817661001,0,298
4616,27.0,0.0066,66.8,train,-1.3818221591035664,-0.8333963130355695,0.5041617090510799,0,240
4253,461.0,0.0606,62.4,train,0.43804327383740393,-0.0636446762925759,0.04612522745735911,0,298
8889,111.0,0.0289,67.4,train,-0.17188045061406498,-0.1718087517895518,0.46912217992035177,0,278
9320,239.0,0.0673,60.5,train,1.277055026267159,1.3959354244987596,-1.9191092065500008,0,278
3651,276.0,0.0315,70.8,train,-0.46867673681059147,-0.8321059187879505,1.158260040589064,0,298
9702,189.0,0.0456,68.6,train,0.7110646056104309,0.5099966582108337,0.8844667688717132,0,278
9964,433.0,0.0608,66.2,train,0.9523546667671147,0.6474457740226508,0.4355796528513085,0,71
5863,70.0,0.0172,66.9,train,-0.635992595552582,-0.6494808055023966,0.2960619345239495,0,278
4501,379.0,0.0531,64.8,train,0.0361457556042384,-0.26170169755427036,0.36387803120927464,0,298
8347,48.0,0.0123,64.4,train,-1.2168650382946973,-0.7608305780326516,0.3531181287199496,0,240
4686,298.0,0.0491,63.8,train,0.16759834784627792,0.2297229621850913,-0.2314991826431742,0,71
3475,48.0,0.0072,67.9,train,-1.2856540945997161,-1.2662245434553991,0.9080938279932335,0,71
6670,23.0,0.0066,67.2,train,-1.1680235909699064,-1.0822435208319825,0.39989808176178987,0,278
3522,65.0,0.0109,67.8,train,-1.1868329285133885,-1.1341241670623248,0.8802988765142943,0,71
9202,101.0,0.0231,67.2,train,-0.8005446857770746,-0.6233376064481758,0.5293356391062687,0,240
3701,253.0,0.0363,68.6,train,-0.09398709179400101,-0.22727293452608474,1.1026584883457873,0,71
5426,373.0,0.0546,67.6,train,0.6035740805800761,0.42608838655317494,0.8247089735564201,0,71
1588,148.0,0.0345,68.1,train,0.24695246067191384,0.05682060725249379,0.711406523475311,0,278
2230,322.0,0.0604,51.7,train,-0.2432220314602791,-0.0689261968595544,-1.3705226892699311,0,298
11179,236.0,0.0528,64.6,train,0.259893947994228,-0.24523193459086703,0.3657050937475431,0,240
2375,135.0,0.0369,65.1,train,0.09979495130116453,0.15480461827051323,-0.3269549489031024,0,278
7872,89.0,0.0168,68.0,train,-0.8948058976678571,-0.7035418398724534,0.5796834992166455,0,240
7994,269.0,0.0389,67.7,train,-0.000978935477457389,-0.13444564300662717,0.8525039250353592,0,71
482,327.0,0.2448,17.9,train,0.974708138165995,2.1990875602442594,-2.5733512401957115,0,240
3054,422.0,0.1,61.4,train,1.720942732301356,0.35566327455610175,0.16431365330603553,0,240
3484,61.0,0.0096,69.5,train,-1.5224324248609644,-1.4104324208720984,0.9861439385567766,0,298
11829,63.0,0.0175,62.6,train,-1.5126300463674727,-1.2018123584764469,0.07260462777001912,0,298
7212,48.0,0.0092,66.0,train,-1.5861478850686614,-1.4209954620060554,0.5227544330852328,0,298
719,289.0,0.0715,60.2,train,0.6762143005118505,-0.007165400458487549,0.08879186314047037,0,240
1837,74.0,0.0174,67.5,train,-0.5907133619000438,-0.641315471250895,0.5037342289996303,0,278
5542,86.0,0.0183,68.0,train,-0.9183712006405528,-0.6844455938190539,0.5796834992166455,0,240
814,189.0,0.0465,60.1,train,-0.1092957985780033,-0.32543616801514463,0.08249838062667315,0,240
624,35.0,0.0085,66.3,train,-1.3612232216069078,-1.2198108976956703,0.46337460433024363,0,71
9812,40.0,0.0062,65.8,train,-1.3321581727579879,-1.3019273478859599,0.32439984693556007,0,71
4584,145.0,0.0226,66.2,train,-0.7217921469306704,-0.7164013552247654,0.4355796528513085,0,71
438,481.0,0.071,65.5,train,0.5360670587723223,0.2109943931903069,0.45655593230358377,0,298
6959,20.0,0.0074,65.4,train,-1.4368078660398562,-0.8232116484737564,0.4160529538579208,0,240
4586,147.0,0.0248,64.0,train,-0.7101661273911025,-0.6378551854775321,-0.17590927968529999,0,71
6531,503.0,0.0629,67.6,train,0.6438932222007326,-0.0029071897723230264,0.7345896355865092,0,298
9724,533.0,0.0663,68.1,train,0.7909288996031102,0.08687865986631181,0.8007881363681584,0,298
2437,165.0,0.0432,64.3,train,0.4393892036952014,0.41201264719281433,-0.603851341537345,0,278
10005,127.0,0.0299,68.9,train,0.009236483996088028,-0.13098208053204366,0.9883029161095584,0,278
11278,376.0,0.1066,51.9,train,0.021442187864000636,1.1511050541124834,-1.3440432889572722,0,298
4269,118.0,0.0277,67.6,train,-0.09264179172212303,-0.22080075729856152,0.5383462780789087,0,278
4956,731.0,0.0987,73.6,train,1.7613643704588027,0.9424849917168319,1.5289716449662984,0,298
9378,292.0,0.0792,64.5,train,1.8770048721632906,1.8817728124631063,-0.5346272433787831,0,278
10817,503.0,0.083,62.5,train,1.359265350651993,1.440048032381097,-0.5928335518693507,0,71
9462,279.0,0.0624,66.0,train,0.5976632906028652,-0.12301595984911072,0.45381384894070315,0,240
7106,313.0,0.2564,17.6,train,0.8647367242934154,2.346765196390549,-2.5922316877371028,0,240
2084,146.0,0.0281,53.8,train,-0.7159791371608865,-0.5200359308566819,-3.0109943305368456,1,71
9968,325.0,0.0673,65.6,train,0.9589979361841978,-0.06063488940800589,0.4286399188855143,0,240
1434,38.0,0.0097,67.8,train,-0.998226464772888,-0.9556808399337074,0.6075703762374706,0,278
2306,56.0,0.0106,71.4,train,-1.546938371094694,-1.3840248180372057,1.2376982415270439,0,298
11169,461.0,0.0777,60.9,train,1.115118940321066,1.2508231688991256,-1.0375527755323386,0,71
4404,190.0,0.0512,64.7,train,0.7223844140235655,0.7386260172528792,-0.4654031452202212,0,278
11246,59.0,0.0436,51.7,train,-1.5322348033544564,-0.5125739244857501,-1.3705226892699311,0,298
10226,196.0,0.0492,67.4,train,0.7903032645023729,0.6569726747378629,0.46912217992035177,0,278
9488,151.0,0.0314,68.8,train,-0.40778963623214776,-0.5176717116193655,0.6300313593270223,0,240
11794,195.0,0.0267,69.1,train,-0.4311416584414716,-0.5700198570594668,1.2416332457404708,0,71
1768,65.0,0.0103,75.0,train,-1.5028276678739807,-1.3919470988876734,1.7143274471549168,0,298
1506,257.0,0.0371,71.0,train,-0.5617993324987639,-0.6842233429125519,1.184739440901724,0,298
8680,34.0,0.0069999999999999,65.8,train,-1.3670362313766917,-1.2733651043415148,0.32439984693556007,0,71
3483,16.0,0.0036,69.4,train,-1.2472622498618484,-1.2047235346045069,1.1613631615059608,0,278
6713,757.0,0.1113,56.3,train,1.8887952908741965,1.2752207874364785,-0.7614964820787602,0,298
4016,222.0,0.0302,68.8,train,-0.7333409561348712,-0.8664358024733108,0.8934660374624674,0,298
6066,28.0,0.0044,66.3,train,-1.4019142899953956,-1.3661923958609687,0.46337460433024363,0,71
11299,163.0,0.0267,67.0,train,-0.6171579710745588,-0.5700198570594668,0.6579392646828014,0,71
8377,8.0,0.0023,65.2,train,-1.337820717166925,-1.2577982072392675,-0.292342899823819,0,278
9046,359.0,0.0923,61.0,train,1.226071369874748,0.2576358781486512,0.13913972325084714,0,240
9405,276.0,0.2948,12.9,train,0.5740979876301695,2.8356290953575747,-2.8880253658855675,0,240
571,63.0,0.0141,68.1,train,-1.099038523431219,-0.7379150827685723,0.5859769817304423,0,240
9766,118.0,0.0288,67.7,train,-0.09264179172212303,-0.17589141891530258,0.5729583271581921,0,278
10210,566.0,0.1174,48.8,train,0.9526681447457256,1.4363071647293237,-1.7544739938034968,0,298
10522,311.0,0.0763,61.8,train,0.8490265223116183,0.05394258691239079,0.18948758336122393,0,240
10764,207.0,0.0587,60.9,train,0.9148211570468531,1.04482605168419,-1.7806610102328795,0,278
9762,185.0,0.0424,65.2,train,-0.14071620254159745,-0.3776325738944364,0.40346598883032636,0,240
9527,37.0,0.0095,66.7,train,-1.3032711491945812,-0.7964769039989973,0.49786822653728313,0,240
1678,220.0,0.0376,61.8,train,-0.743143334628363,-0.6710195414951056,-0.03331297348062001,0,298
