time_step,flow,speed,occupancy,split,z_flow,z_speed,z_occupancy,is_anomaly,sensor_id
9716,454.0,0.0664,64.9,train,1.0744278719325786,0.8473814788337863,0.07424528362513168,0,71
8339,75.0,0.0207,64.1,train,-1.0047773115404364,-0.6538916001336134,0.3342376811785575,0,240
10253,442.0,0.0582,66.5,train,0.3449206781492312,-0.1270229230963184,0.588952933866883,0,298
9591,138.0,0.0313,66.1,train,-0.5099059491138286,-0.518944794689591,0.4601073314544999,0,240
9035,513.0,0.0866,60.8,train,1.4173954483498332,1.5685781283311075,-1.0653477270112708,0,71
10757,561.0,0.1867,34.5,train,0.9281621985119956,3.2663540411873884,-3.647751116158667,1,298
7163,191.0,0.0408,69.7,train,-0.0935855965962062,-0.3980019030180615,0.6866727019511968,0,240
861,110.0,0.0215,67.6,train,-1.2822741517704137,-1.096181947136879,0.7345896355865106,0,298
8362,68.0,0.0619,55.7,train,-1.4881241001337422,-0.029314792607215714,-0.8409346830167398,0,298
7458,221.0,0.0305,61.5,train,-0.7382421453816167,-0.8585135216228451,-0.07303207394960923,0,298
3265,520.0,0.142,49.9,train,0.7272134393954128,2.085934194467686,-1.6088372920838714,0,298
11644,308.0,0.0667,65.1,train,0.8254612193389225,-0.06827338782936555,0.3971725063165287,0,240
7643,476.0,0.0689,65.7,train,1.2023140868678261,0.9366384899101876,0.2966048954566236,0,71
500,272.0,0.2803,14.2,train,0.5426775836665751,2.6510320501747073,-2.8062100932062046,0,240
10169,811.0,0.1714,47.6,train,2.1534595101984753,2.8623177178135304,-1.9133503956794575,0,298
11401,416.0,0.098,61.9,train,1.6738121263559642,0.33020161315156843,0.19578106587502114,0,240
1457,46.0,0.0114,67.0,train,-1.2325752402764938,-0.7722883256646895,0.5167486740786743,0,240
7932,378.0,0.0538,65.5,train,0.6326391294289962,0.3975261430087245,0.24101499249874964,0,71
3386,401.0,0.0528,61.3,train,0.14397191903264858,-0.26962397840473884,-0.09951147426226929,0,298
8164,275.0,0.0725,65.7,train,1.6845681291400163,1.6082341150378021,-0.11928265442741766,0,278
3008,371.0,0.0621,60.6,train,0.5919480610405083,0.6938594197823764,-1.120937629969143,0,71
755,363.0,0.0616,60.0,train,0.5454439828822365,0.6760080175670962,-1.287707338842763,0,71
9917,324.0,0.045,68.3,train,0.3187366018606614,0.08334146401979234,1.0192736339089734,0,71
9927,247.0,0.0499,67.1,train,0.3463000588941118,-0.2821513436274386,0.5230421565924711,0,240
5107,328.0,0.0996,54.8,train,0.9825632391568931,0.3505709422751943,-0.25105619260457446,0,240
5492,60.0,0.1015,48.4,train,-1.5273336141077096,1.0164262796545338,-1.807432794428819,0,298
6157,194.0,0.0532,60.9,train,0.7676636476761097,0.8202793597678955,-1.7806610102328928,0,278
11281,21.0,0.0066,66.4,train,-1.4289527650489573,-0.8333963130355676,0.47898777899589196,0,240
10955,23.0,0.0053,67.2,train,-1.4132425630671601,-0.8499463929485137,0.5293356391062687,0,240
6685,26.0,0.0083,66.5,train,-1.1340641657305117,-1.012838179694219,0.15761373820682698,0,278
2030,7.0,0.0026,67.9,train,-1.3491405255800701,-1.2455502058620154,0.6421824253167587,0,278
5957,589.0,0.0885,60.5,train,1.0653954974208812,0.673127442800929,-0.20542907551290768,0,298
7963,626.0,0.0756,68.0,train,1.2467394995504801,0.3324693662308138,0.7875484362118307,0,298
1472,31.0,0.0069,67.5,train,-1.3504017551399718,-0.8295770638248876,0.54821608664766,0,240
4200,424.0,0.0674,58.9,train,0.9000375788390592,0.8830842832643468,-1.5934518051110658,0,71
9881,31.0,0.0072,66.8,train,-1.0774651236648385,-1.057747518077478,0.2614498854446681,0,278
5232,505.0,0.0756,69.1,train,0.653695600694224,0.3324693662308138,0.9331851379314582,0,298
5422,404.0,0.0609,65.4,train,0.7837773834433797,0.6510160544657039,0.21322004101981462,0,71
2225,178.0,0.049,58.6,train,0.5865467130659553,0.6488073404863615,-2.576738139056348,0,278
5316,398.0,0.0663,61.5,train,0.7488993248246758,0.8438111983907302,-0.870783066658714,0,71
10112,11.0,0.0029,67.4,train,-1.5075037749579425,-0.8805003866339527,0.5419226041338632,0,240
9279,87.0,0.0159,66.6,train,-1.0589467135781414,-0.9556101449095171,0.5467594587670506,0,71
6528,253.0,0.2968,11.4,train,0.393430664839503,2.8610907567621005,-2.9824276035925243,0,240
3590,202.0,0.0493,67.2,train,0.858222114981187,0.6610553418636137,0.39989808176179287,0,278
7253,40.0,0.0144,65.8,train,-1.279705846221885,-0.7340958335578908,0.4412268839131087,0,240
4431,725.0,0.1998,31.8,train,1.731957234978326,3.6122936383244824,-4.005223020379573,1,298
3953,346.0,0.0501,64.7,train,0.44662281679590893,0.2654257666156507,0.018655380667257714,0,71
3328,234.0,0.0585,65.7,train,1.220455984201496,1.0366607174326887,-0.11928265442741766,0,278
7716,380.0,0.0581,64.8,train,0.6442651489685641,0.5510482020601344,0.04645033214619272,0,71
1067,429.0,0.0533,68.1,train,0.2812052179415343,-0.25642017698729247,0.8007881363681598,0,298
7299,249.0,0.0662,61.6,train,1.3902531103985156,1.351026086115501,-1.5383766666779268,0,278
2324,9.0,0.0024,67.1,train,-1.326500908753801,-1.253715540113517,0.3652860326825092,0,278
410,520.0,0.1068,55.3,train,0.7272134393954128,1.1563865746794648,-0.89389348364206,0,298
7703,323.0,0.0475,65.5,train,0.31292359209087744,0.17259847509619358,0.24101499249874964,0,71
4043,8.0,0.002,68.0,train,-1.3378207171669354,-1.27004620861652,0.6767944743960375,0,278
673,443.0,0.0741,60.9,train,1.0104847644649548,1.1222930729491019,-1.037552775532334,0,71
9329,205.0,0.0552,66.0,train,0.8921815402205909,0.9019327022829118,-0.015446507189576537,0,278
4968,131.0,0.0367,66.4,train,-0.5648916560501184,-0.4501983088973532,0.47898777899589196,0,240
9108,398.0,0.0633,62.8,train,0.7488993248246758,0.7367027850990487,-0.5094486974325391,0,71
5043,199.0,0.0534,63.6,train,0.8242626897417831,0.8284446940193972,-0.8461356850923129,0,278
6542,584.0,0.0722,66.4,train,1.0408895511871517,0.24268351659217877,0.5757132337105539,0,298
5335,383.0,0.0588,64.8,train,0.6617041782779162,0.5760401651615268,0.04645033214619272,0,71
7951,295.0,0.0619,64.0,train,0.7233449064572415,-0.12938137520024356,0.3279441986647607,0,240
3564,349.0,0.0488,69.0,train,0.46406184610526086,0.21901212085592228,1.2138382942615302,0,71
3267,404.0,0.0981,60.3,train,1.5795509144651818,0.33147469622179504,0.09508534565426713,0,240
9678,380.0,0.0819999999999999,64.5,train,1.391028490683617,0.12650832191530706,0.3594116112337463,0,240
9440,408.0,0.0581,60.6,train,0.17828024375987,-0.12966368337980777,-0.19218937535657765,0,298
2307,74.0,0.0129,69.6,train,-1.4587169646532667,-1.3232873315169558,0.9993836387131074,0,298
9742,288.0,0.0421,67.1,train,0.1094682501484382,-0.020196668828833007,0.6857342161617335,0,71
2047,10.0,0.0026,67.6,train,-1.3151811003406662,-1.2455502058620154,0.5383462780789127,0,278
1495,16.0,0.0041,67.1,train,-1.2472622498618582,-1.1843101989757532,0.3652860326825092,0,278
5716,239.0,0.0376,54.6,train,-0.6500207389401902,-0.6710195414951072,-0.9865713847363683,0,298
2556,145.0,0.032,66.2,train,-0.45492024217753885,-0.5100332131980047,0.4664008139682975,0,240
5435,316.0,0.0686,67.6,train,0.8883020272661107,-0.044084809495059676,0.5545095691614567,0,240
1919,349.0,0.0776,64.3,train,1.1475203599657624,0.07049266682533674,0.3468246462061519,0,240
8839,241.0,0.0604,65.7,train,1.2996946430934384,1.114231392821954,-0.11928265442741766,0,278
970,181.0,0.0492,59.9,train,0.6205061383053593,0.6569726747378631,-2.1267815010257,0,278
8748,428.0,0.102,60.3,train,1.7680733382467466,0.3811249359606333,0.09508534565426713,0,240
1981,219.0,0.0327,66.7,train,-0.2916294239666563,-0.35580303047610135,0.5745544102459895,0,71
213,287.0,0.0424,66.4,train,0.10365524037865421,-0.009485827499664807,0.49116955580918054,0,71
7871,112.0,0.0237,67.5,train,-0.7141385748771905,-0.6156991080268146,0.54821608664766,0,240
4015,232.0,0.0288,70.7,train,-0.6843290636674116,-0.9034064464421626,1.1450203404327368,0,298
1165,44.0,0.0064,67.7,train,-1.3089061336788526,-1.2947867869998415,0.8525039250353554,0,71
8773,212.0,0.0575,65.0,train,0.9714201991125335,0.9958340461751806,-0.3615669979823835,0,278
5190,76.0,0.0184,59.2,train,-1.4489145861597748,-1.1780455159250462,-0.3775451775451953,0,298
9732,263.0,0.0387,65.8,train,-0.035856994096161256,-0.1415862038927386,0.3243998469355586,0,71
8047,115.0,0.0248,67.0,train,-0.6905732719044949,-0.6016951942543216,0.5167486740786743,0,240
11273,26.0,0.0094,65.7,train,-1.3896772600944645,-0.797749987069222,0.43493340139931197,0,240
9201,58.0,0.0133,68.7,train,-0.7718302965102029,-0.8087048234066785,0.9190788179510033,0,278
7826,5.0,0.0012,65.4,train,-1.3717801424063394,-1.3027075456225268,-0.22311880166525877,0,278
8242,233.0,0.0594,66.3,train,1.2091361757883612,1.073404721564446,0.08838964004826458,0,278
6134,723.0,0.1207,47.2,train,1.7221548564848344,1.5234522540844728,-1.9663091963047767,0,298
9942,292.0,0.0638,63.5,train,0.6997796034845459,-0.10519279686593769,0.29647678609577516,0,240
4015,42.0,0.0094,68.7,train,-0.9529472311203573,-0.9679288413109602,0.9190788179510033,0,278
7500,21.0,0.0048,68.4,train,-1.190663207796185,-1.1557315290954975,0.8152426707131623,0,278
9040,349.0,0.088,61.3,train,1.1475203599657624,0.20289330612890571,0.15802017079223832,0,240
4278,67.0,0.0162,67.4,train,-0.669952020791991,-0.690307476759905,0.4691221799203552,0,278
6890,139.0,0.0326,67.6,train,-0.50205084812293,-0.5023947147766449,0.5545095691614567,0,240
4816,228.0,0.284,28.0,train,0.1970531400670396,2.698136123773092,-1.9377095063022023,0,240
10734,243.0,0.0565,66.0,train,0.31487965493051767,-0.19812786099248128,0.45381384894070315,0,240
3181,67.0,0.0158,63.4,train,-1.493025289380488,-1.2467052832957672,0.17852222902065765,0,298
275,223.0,0.0871,61.3,train,-0.7284397668881248,0.6361567988320793,-0.09951147426226929,0,298
6383,27.0,0.008,66.2,train,-1.381822159103566,-0.8155731500523948,0.4664008139682975,0,240
3301,376.0,0.0596,62.2,train,0.6210131098894283,0.6046024087059751,-0.676218406306157,0,71
2193,439.0,0.0753,55.1,train,0.9872327253858189,1.1651364382657747,-2.6496599613106553,0,71
4021,110.0,0.0161,67.9,train,-0.9252474888731099,-0.9484695840234051,0.9080938279932294,0,71
1335,379.0,0.0468,69.0,train,0.03614575560423838,-0.42806959541409473,0.9199454377751292,0,298
1120,216.0,0.034,70.6,train,-0.7627480916153463,-0.7660869117007207,1.131780640276406,0,298
11839,27.0,0.0037,66.9,train,-1.4077272997651802,-1.3911843589623547,0.6301443132038634,0,71
9235,20.0,0.004,66.2,train,-1.4368078660398558,-0.8664964728614598,0.4664008139682975,0,240
1133,145.0,0.0214,66.7,train,-0.7217921469306706,-0.7592447205414347,0.5745544102459895,0,71
8113,546.0,0.0821,70.9,train,0.8546443598108068,0.5041187846576163,1.1714997407453969,0,298
8784,261.0,0.0603,63.0,train,0.4562714727666913,-0.14975070432386955,0.26500937352678955,0,240
9154,333.0,0.053,61.5,train,0.3710536897887172,0.36896389946427605,-0.870783066658714,0,71
5870,79.0,0.0186,67.7,train,-0.5341143198343752,-0.5923234657418854,0.5729583271581964,0,278
11285,55.0,0.0176,65.8,train,-1.161879331358407,-0.6933571753106387,0.4412268839131087,0,240
4972,588.0,0.107,55.7,train,1.0604943081741354,1.1616680952464433,-0.8409346830167398,0,298
6051,83.0,0.013,59.8,train,-1.4146062614325534,-1.3206465712334667,-0.29810697660721697,0,298
6649,74.0,0.0158,62.9,train,-1.4587169646532667,-1.2467052832957672,0.11232372823900841,0,298
2369,429.0,0.057,75.9,train,0.2812052179415343,-0.1587120464981896,1.8334847485618893,0,298
4698,252.0,0.0697,60.5,train,1.4242125356379196,1.4939194355167795,-1.919109206550015,0,278
11137,273.0,0.0691,54.5,train,1.661928512313747,1.4694234327622744,-3.995832151306857,1,278
9244,25.0,0.0073,66.5,train,-1.3975323610853632,-0.8244847315439812,0.4852812615096887,0,240
6184,378.0,0.0641,51.8,train,0.03124456635749246,0.028781933629548333,-1.3572829891136045,0,298
275,32.0,0.0074,67.6,train,-1.0661453152517038,-1.0495821838259765,0.5383462780789127,0,278
7179,125.0,0.023,62.3,train,-1.208756313069225,-1.05657054288454,0.03288552730102916,0,298
10217,481.0,0.0745,58.8,train,0.5360670587723221,0.3034210031124318,-0.4305039781705154,0,298
10655,56.0,0.0132,67.3,train,-1.1540242303675086,-0.7493728304006102,0.5356291216200655,0,240
3239,122.0,0.0317,67.4,train,-0.6355875649682051,-0.5138524624086845,0.5419226041338632,0,240
10011,251.0,0.0367,68.7,train,-0.105613111333569,-0.21299181275385934,1.1304534398247212,0,71
1415,139.0,0.0326,64.4,train,-0.50205084812293,-0.5023947147766449,0.3531181287199496,0,240
1360,463.0,0.0769,60.4,train,1.1267449598606343,1.222260925354671,-1.1765275329270168,0,71
804,287.0,0.0749,55.3,train,0.6605040985300532,0.03611942392921774,-0.21958878003558885,0,240
8689,568.0,0.0942,60.4,train,0.9624705232392169,0.8236507789598174,-0.2186687756692377,0,298
11599,64.0,0.0146,69.0,train,-0.703911446031395,-0.7556301507719179,1.0229149651888445,0,278
4345,94.0,0.0179,63.9,train,-1.3606931797183484,-1.1912493173424927,0.24472072980230686,0,298
10949,45.0,0.011,68.9,train,-1.2404303412673923,-0.7773806579455961,0.6363248418408199,0,240
10865,278.0,0.2621,14.7,train,0.5898081896119663,2.4193309313934614,-2.7747426806372193,0,240
10974,116.0,0.0283,56.7,train,-1.252867016289938,-0.916610247859609,-0.7085376814534414,0,298
10692,28.0,0.0059,66.6,train,-1.401914289995396,-1.3126381892151218,0.5467594587670506,0,71
2661,76.0,0.0197,67.5,train,-0.5680737450737792,-0.5474141273586266,0.5037342289996339,0,278
11182,247.0,0.0585,64.5,train,0.3463000588941118,-0.17266619958794877,0.3594116112337463,0,240
2748,243.0,0.0611,67.8,train,1.3223342599197077,1.1428100627022098,0.6075703762374751,0,278
7555,76.0,0.0181,67.0,train,-0.9969222105495378,-0.6869917599595056,0.5167486740786743,0,240
8601,264.0,0.0381,67.4,train,-0.03004398432637728,-0.16300788655107473,0.7691190705985465,0,71
7669,161.0,0.0376,69.0,train,0.39410997004266624,0.18338328815076893,1.0229149651888445,0,278
8022,207.0,0.0292,68.5,train,-0.361385541204064,-0.48076284598306296,1.0748635368668473,0,71
5496,26.0,0.0055,67.2,train,-1.3896772600944645,-0.8474002268080604,0.5293356391062687,0,240
10232,220.0,0.0604,64.0,train,1.0619786664176107,1.114231392821954,-0.7076874887751905,0,278
7187,133.0,0.0212,66.9,train,-0.7915482641680784,-0.7663852814275467,0.6301443132038634,0,71
9668,243.0,0.0569,67.6,train,1.3223342599197077,0.9713380434206755,0.5383462780789127,0,278
11454,249.0,0.0623,66.7,train,1.3902531103985156,1.1918020682112196,0.22683783636538934,0,278
473,336.0,0.2142,20.8,train,1.0454040470840815,1.8095241407549076,-2.390840247295595,0,240
9582,369.0,0.0453,69.4,train,-0.012866136863220802,-0.4676809996664338,0.9729042384004493,0,298
3811,134.0,0.0268,70.9,train,-1.1646456098485116,-0.9562216521119479,1.1714997407453969,0,298
9108,294.0,0.2576,25.0,train,0.715489805466343,2.362042193233263,-2.126513981716116,0,240
4624,36.0,0.0138,64.3,train,-1.3111262501854792,-0.7417343319792505,0.3468246462061519,0,240
6680,70.0,0.0122,67.2,train,-1.157767879664469,-1.0877105213025908,0.7135291676406724,0,71
11169,216.0,0.0543,68.4,train,1.016699432765072,0.8651886981511545,0.8152426707131623,0,278
3351,258.0,0.0646,66.2,train,1.4921313861167274,1.2857034121034883,0.05377759096898585,0,278
435,168.0,0.046,64.7,train,0.47334862893460883,0.5263273267138371,-0.46540314522022463,0,278
3253,770.0,0.1171,59.3,train,1.9525107510818924,1.428384883878859,-0.3643054773888662,0,298
10767,321.0,0.0748,63.3,train,0.9275775322206035,0.03484634085899126,0.2838898210681807,0,240
5254,128.0,0.0297,68.2,train,-0.5884569590228139,-0.539314123813217,0.5922704642442399,0,240
11074,232.0,0.0632,63.0,train,1.1978163673752265,1.228546072342977,-1.0538079795679975,0,278
2594,20.0,0.0053,67.1,train,-1.2019830162093197,-1.1353181934667436,0.3652860326825092,0,278
3422,93.0,0.0213,68.9,train,-0.37563700205049005,-0.4820914533466135,0.9883029161095658,0,278
11518,48.0,0.0115,68.1,train,-0.8850283806415494,-0.8821928316701931,0.7114065234753162,0,278
9761,310.0,0.0452,61.8,train,-0.30203630242123,-0.4703217599499231,-0.03331297348062007,0,298
7421,484.0,0.0849,56.6,train,1.2488181650260979,1.507883360799155,-2.2327356891266064,0,71
8797,180.0,0.047,66.5,train,0.6091863298922247,0.5671539979713452,0.15761373820682698,0,278
11660,518.0,0.0769,65.3,train,1.4464604971987531,1.222260925354671,0.18542508954087566,0,71
4806,275.0,0.2066,30.7,train,0.5662428866392708,1.7127698274176841,-1.7677854784296803,0,240
1400,262.0,0.0348,65.3,train,-0.5372933862650341,-0.7449608294328067,0.4300765319909245,0,298
146,138.0,0.0319,67.7,train,0.13375437654056926,-0.049328738017027515,0.5729583271581964,0,278
10495,218.0,0.063,63.6,train,1.0393390495913415,1.220380738091475,-0.8461356850923129,0,278
10843,308.0,0.2347,18.1,train,0.8254612193389225,2.0705061701513654,-2.560764275168117,0,240
11114,222.0,0.0577,64.9,train,1.08461828324388,1.0039993804266822,-0.3961790470616623,0,278
5269,661.0,0.1139,52.2,train,1.4182811231865873,1.3438805548072026,-1.3043241884882844,0,298
1587,340.0,0.0743,64.5,train,1.0768244510476757,0.028480925507858124,0.3594116112337463,0,240
4143,348.0,0.0566,57.0,train,0.45824883633547686,0.4974939954142937,-2.1215558832108603,0,71
7820,19.0,0.0026,67.2,train,-1.454231377923452,-1.4304574438359714,0.7135291676406724,0,71
11133,455.0,0.0612,66.4,train,0.4086361383569282,-0.047800114591640554,0.5757132337105539,0,298
634,69.0,0.0121,68.5,train,-1.163580889434253,-1.0912808017456468,1.0748635368668473,0,71
4996,501.0,0.0819999999999999,61.6,train,1.3476393311124255,1.4043452279505262,-0.842988115179777,0,71
5359,167.0,0.0446,65.2,train,0.46202882052147415,0.46916998695332573,-0.29234289982382117,0,278
10309,234.0,0.0499,54.3,train,-0.6745266851739198,-0.34620602662592753,-1.0262904852053585,0,298
5630,411.0,0.0588,67.1,train,0.8244684518318675,0.5760401651615268,0.6857342161617335,0,71
8593,291.0,0.0428,67.0,train,0.12690727945779012,0.004795294272559292,0.6579392646827985,0,71
5492,29.0,0.0071,67.0,train,-1.366111957121769,-0.8270308976844345,0.5167486740786743,0,240
5188,73.0,0.013,68.5,train,-1.4636181539000126,-1.3206465712334667,0.8537469369934799,0,298
11242,52.0,0.046,48.3,train,-1.5665431280816768,-0.4491956776820089,-1.8206724945851491,0,298
7799,15.0,0.0036,67.8,train,-1.258582058274993,-1.2047235346045073,0.6075703762374751,0,278
7558,247.0,0.0567,60.9,train,-0.6108112249662229,-0.16663432734865744,-0.1524702748875885,0,298
7824,8.0,0.0021,68.4,train,-1.3378207171669354,-1.2659635414907693,0.8152426707131623,0,278
6338,69.0,0.01,68.2,train,-1.163580889434253,-1.1662566910498238,0.9914786824300383,0,71
3868,138.0,0.0312,68.8,train,0.13375437654056926,-0.07790740789728316,0.953690867030282,0,278
4649,12.0,0.0036,65.4,train,-1.292541483514397,-1.2047235346045073,-0.22311880166525877,0,278
9913,249.0,0.0349,68.2,train,-0.11723913087313695,-0.2772568607288683,0.9914786824300383,0,71
9544,10.0,0.0023,66.2,train,-1.3151811003406662,-1.2577982072392677,0.05377759096898585,0,278
8855,491.0,0.0845,61.1,train,1.2895092334145857,1.493602239026931,-0.9819628725744599,0,71
3111,176.0,0.0423,68.8,train,0.563907096239686,0.3752686430610569,0.953690867030282,0,278
11862,10.0,0.003,65.4,train,-1.3151811003406662,-1.2292195373590122,-0.22311880166525877,0,278
8835,493.0,0.076,65.8,train,1.3011352529541538,1.1901284013671667,0.3243998469355586,0,71
7952,215.0,0.0504,67.5,train,1.0053796243519375,0.7059646802468729,0.5037342289996339,0,278
5970,167.0,0.0406,66.1,train,0.46202882052147415,0.3058633019232931,0.019165541889702195,0,278
3100,256.0,0.2927,13.0,train,0.4169959678121986,2.808894350882809,-2.88173188337177,0,240
9219,51.0,0.0077,67.9,train,-1.2682150652903645,-1.248373141240113,0.9080938279932294,0,71
6062,13.0,0.0027,69.5,train,-1.4917935729761456,-0.883046552774406,0.6740857369236023,0,240
3823,75.0,0.011,67.9,train,-1.1287028308155491,-1.1305538866192635,0.9080938279932294,0,71
3116,295.0,0.0439,57.9,train,-0.37555414112241875,-0.5046516436352835,-0.5496612795774838,0,298
76,16.0,0.0039,68.4,train,-1.2472622498618582,-1.1924755332272547,0.8152426707131623,0,278
6628,20.0,0.0063,67.3,train,-1.2019830162093197,-1.0944915222092353,0.4345101308410716,0,278
6741,599.0,0.1086,53.0,train,1.1144073898883404,1.2039202597822716,-1.198406587237646,0,298
4648,209.0,0.0365,68.9,train,-0.7970564163425677,-0.7000679046134892,0.9067057376188,0,298
2253,184.0,0.0433,58.8,train,-0.14857130353249595,-0.36617482626239595,0.0006831079473103325,0,240
10687,9.0,0.0027,66.5,train,-1.326500908753801,-1.2414675387362646,0.15761373820682698,0,278
8252,460.0,0.0699,65.5,train,1.1093059305512825,0.9723412943407481,0.24101499249874964,0,71
3395,356.0,0.067,56.5,train,-0.07658159707091775,0.10536398185073703,-0.7350170817661015,0,298
3005,186.0,0.0523,62.8,train,0.6771051803710325,0.7835353556361382,-1.1230320777265599,0,278
10543,229.0,0.0616,65.7,train,1.1638569421358225,1.1632233983309639,-0.11928265442741766,0,278
9276,41.0,0.0126,67.0,train,-0.9642670395334919,-0.8372834932869342,0.33067398360323047,0,278
2345,8.0,0.0028,66.1,train,-1.3378207171669354,-1.2373848716105138,0.019165541889702195,0,278
6088,7.0,0.0025,67.5,train,-1.3491405255800701,-1.2496328729877662,0.5037342289996339,0,278
10269,298.0,0.0795,64.8,train,1.9449237226421134,1.8940208138403591,-0.4307910961409459,0,278
4377,66.0,0.0177,66.5,train,-1.0754732204585231,-0.6920840922404121,0.4852812615096887,0,240
3909,315.0,0.0676,65.9,train,0.8804469262752121,-0.05681564019732594,0.44752036642690635,0,240
2506,497.0,0.0795,62.0,train,1.3243872920332895,1.3150882168741285,-0.731808309264031,0,71
